customer_id,first_name,last_name,email,phone,city,postal_code,registration_date,marketing_channel,loyalty_member,birth_date
1605,Maks,Gula,maks.gula@interia.pl,+48 012 038 401,Kraków,75-084,2025-04-11,Newsletter,False,1996-05-02
1606,Kacper,Brzykcy,kacper.brzykcy@gmail.com,944750858,Warszawa,95-678,2026-07-03,Newsletter,True,1980-02-16
1607,Grzegorz,Jakóbiak,grzegorz.jakóbiak@wp.pl,+48 331 571 849,Kielce,51-047,2026-08-06,Newsletter,False,1960-01-04
1608,Radosław,Górkiewicz,radosław.górkiewicz@gmail.com,067-519-093,Leszno,76-742,2025-02-17,Google Ads,True,1979-09-17
1609,Aniela,Elwart,ANIELA.ELWART@WP.PL,,Kraków,34-350,2024-10-01,Referral,True,2006-10-31
1610,Daniel,Hajdukiewicz,daniel.hajdukiewicz@gmail.com,960-394-481,Częstochowa,24-081,2025-12-15,Influencer,False,1995-03-10
1611,Robert,Misiurek,robert.misiurek@gmail.com,683644833,Konin,87-109,2025-07-25,Meta Ads,False,1978-08-02
1612,Kacper,Masiak,kacper.masiak@gmail.com,166544757,Gdańsk,51-120,2024-11-17,Organic,True,1956-04-19
1613,Malwina,Tryka,malwina.tryka@gmail.com,+48 995 218 398,Warszawa,89-415,2025-12-06,Newsletter,False,2001-08-22
1614,Ada,Świerkosz,ada.świerkosz@gmail.com,+48 629 017 283,Toruń,80-833,2024-09-30,Meta Ads,False,2007-03-20
1615,Olgierd,Maciejewicz,olgierd.maciejewicz@gmail.com,+48 749 069 389,Poznań,87-987,2026-05-12,Meta Ads,False,1992-03-07
1616,Ewa,Ślipek,ewa.ślipek@gmail.com,499 686 677,Warszawa,39-090,2024-11-16,Meta Ads,False,1962-03-23
1617,Bartek,Chomiak,bartek.chomiak@gmail.com,498-063-695,Częstochowa,15-836,2024-11-30,Referral,False,1956-06-08
1618,Rafał,Palica,rafał.palica@o2.pl,923475865,Gdańsk,04-215,2024-12-14,Meta Ads,False,1981-02-03
1619,Tymon,Foremniak,tymon.foremniak@gmail.com,,Warszawa,31-447,2026-07-10,Meta Ads,False,2000-03-24
1620,Julita,Chomiak,julita.chomiak@wp.pl,628 149 498,Kraków,12-309,2025-12-13,Meta Ads,True,1996-05-23
1621,Tymon,Kubanek,tymon.kubanek@gmail.com,+48 035 566 063,Szczecin,315628,2026-03-21,Meta Ads,False,1961-10-07
1622,Marcin,Jamroz,marcin.jamroz@wp.pl,947788097,Bydgoszcz,90-456,2025-05-14,Referral,False,2006-09-06
1623,Natasza,Krzempek,nataszakrzempek@gmail.com,+48 737 101 743,Suwałki,58-600,2025-04-13,Google Ads,False,1968-06-15
1624,Gustaw,Trojanek,gustaw.trojanek@wp.pl,+48 329 225 311,wrocław,51-053,2025-01-18,Newsletter,True,1973-04-16
1625,Paweł,Mieloch,paweł.mieloch@onet.pl,+48 225 597 583,Warszawa,92-443,2025-08-12,Google Ads,False,2007-07-05
1626,Anastazja,Wojtarowicz,anastazja.wojtarowicz@gmail.com,120-913-981,rzeszów,75-611,2025-10-23,Meta Ads,False,1994-05-05
1627,Aleks,Janowiak,aleks.janowiak@wp.pl,861 499 588,Kraków,63-410,2025-11-27,Newsletter,False,1981-05-11
1628,Tola,Bystrek,tola.bystrek@gmail.com,,Kraków,79-958,2025-02-03,Meta Ads,True,1991-07-26
1629,Ada,Płócienniczak, ada.płócienniczak@gmail.com ,421-482-647,Elbląg,92-063,2026-07-05,Newsletter,False,1983-08-06
1630,Kaja,Wyskiel,kaja.wyskiel@interia.pl,941 260 685,Łódź,41-567,2024-12-20,Meta Ads,False,1958-12-17
1631,Urszula,Golonko,urszula.golonko@gmail.com,+48 382 169 485,Leszno,61-120,2026-07-16,Influencer,False,1981-10-26
1632,Mieszko,Borysiak,mieszko.borysiak@interia.pl,594307206,Warszawa,90-447,2024-09-01,Google Ads,False,1956-09-11
1633,Stefan,Łaskawiec,stefan.łaskawiec@gmail.com,,Elbląg,25-481,2025-08-26,Influencer,False,1973-10-26
1634,Jerzy,Jędraszczyk,jerzy.jędraszczyk@wp.pl,372 323 952,Częstochowa,29-602,2025-04-09,Influencer,True,2003-10-11
1635,Natan,Smela,natan.smela@gmail.com,259044086,Gdynia,92-673,2025-07-09,Newsletter,False,1980-06-04
1636,Gustaw,Maślankiewicz,gustaw.maślankiewicz@gmail.com,+48 130 337 797,Olsztyn,92-400,2025-10-10,Newsletter,False,2006-06-19
1637,Olgierd,Cop,olgierd.cop@gmail.com,688567206,Szczecin,61-819,2025-06-12,Referral,False,2007-01-21
1638,Miłosz,Dankiewicz,miłosz.dankiewicz@wp.pl,,Radom,27-290,2025-06-18,Newsletter,False,1992-03-15
1639,Dawid,Małż,dawid.małż@o2.pl,627-678-734,Gdańsk,62-133,2026-01-15,Meta Ads,False,1964-10-11
1640,Damian,Sajnóg,damian.sajnóg@wp.pl,645-805-860,Kraków,63-104,2025-12-05,Meta Ads,True,1997-08-26
1641,Anastazja,Kiepura,anastazja.kiepura@gmail.com,203-254-460,Gdynia,31-215,2026-04-29,Referral,True,1985-02-08
1642,Kacper,Pałyga,kacper.pałyga@wp.pl,496 700 013,Suwałki,34-366,2025-02-03,Referral,False,1991-06-22
1643,Tymoteusz,Towarek,tymoteusz.towarek@gmail.com,069-444-945,Olsztyn,65-033,2025-11-12,Meta Ads,False,1998-05-11
1644,Natan,Jambor,natan.jambor@wp.pl,971-603-651,Warszawa,15-633,2025-11-02,Meta Ads,False,1967-08-11
1645,Melania,Młynarz, melania.młynarz@gmail.com ,+48 729 502 560,Gorzów Wielkopolski,63-265,2025-05-10,Google Ads,False,2008-04-05
1646,Maks,Kulus,maks.kulus@gmail.com,,łódź,06-789,2025-08-26,Newsletter,True,2002-02-11
1647,Cezary,Ogłaza,cezary.ogłaza@gmail.com,+48 877 647 726,Piła,20-874,2025-03-12,Organic,False,1992-03-04
1648,Ida,Damian,IDA.DAMIAN@O2.PL,347679799,Toruń,86-107,2024-11-23,Newsletter,False,1993-01-13
1649,Monika,Fitrzyk,monika.fitrzyk@gmail.com,558-320-032,Olsztyn,504003,2024-12-25,Organic,False,2000-03-14
1650,Kamil,Łuc,kamil.łuc@wp.pl,742 792 104,Wrocław,79-625,2024-11-02,Meta Ads,False,1997-01-18
1651,Paweł,Startek,paweł.startek@wp.pl,999-685-977,Gdańsk,72-043,2025-12-27,Newsletter,False,1982-06-25
1652,Leon,Stiller,leon.stiller@wp.pl,461-753-723,Warszawa,16-892,2025-12-30,Organic,True,1966-06-25
1653,Olgierd,Szczerbiak,olgierd.szczerbiak@gmail.com,505 096 444,Warszawa,94-300,2026-07-11,Meta Ads,False,1993-02-16
1654,Dorota,Kobak,dorota.kobak@gmail.com,040346298,Opole,94-892,2026-01-12,Newsletter,False,1960-11-09
1655,Dariusz,Pacholak,dariusz.pacholak@wp.pl,+48 493 343 556,Gdynia,18-126,2024-10-27,Organic,False,2000-07-27
1656,Monika,Ciochoń,monika.ciochoń@o2.pl,+48 670 278 360,Szczzecin,99-788,2026-05-12,Newsletter,False,1955-12-11
1657,Lidia,Lica,lidia.lica@o2.pl,671039174,Warszawa,37-518,2026-04-20,Influencer,False,1964-09-02
1658,Cezary,Pazdan,cezary.pazdan@o2.pl,770176599,Suwałki,92-773,2025-07-25,Organic,True,1977-08-04
1659,Andrzej,Warych,andrzejwarych@gmail.com,095 305 228,Białystok,97-772,2025-11-17,Meta Ads,False,1983-09-01
1660,Olaf,Pazik,olaf.pazik@wp.pl,+48 792 192 741,Leszno,55-424,2026-08-06,Google Ads,False,2004-04-01
1661,Róża,Sorbian,róża.sorbian@gmail.com,323 469 181,Wrocław,67-814,2025-09-18,Google Ads,False,1991-10-02
1662,Antoni,Bartuś,antoni.bartuś@gmail.com,+48 928 151 789,Suwałki,19-789,2026-05-01,Meta Ads,False,1956-02-14
1663,Eliza,Osiadacz,eliza.osiadacz@wp.pl,294-781-465,Rzeszów,11-347,2024-11-19,Meta Ads,True,1972-04-12
1664,Leon,Witko,leon.witko@gmail.com,615-360-636,Gdańsk,08-403,2024-12-22,Google Ads,False,1995-11-01
1665,Krystian,Lizurej,krystian.lizurej@wp.pl,422-614-052,Warszawa,08-647,2025-06-21,Meta Ads,False,2007-07-16
1666,Angelika,Golan,angelika.golan@gmail.com,753-013-214,Gdańsk,54-412,2025-11-09,Meta Ads,True,2002-07-17
1667,Bianka,Czerniakiewicz,bianka.czerniakiewicz@o2.pl,278 568 685,Gdynia,39-739,2026-03-09,Google Ads,False,1994-12-16
1668,Mieszko,Lorenz,mieszko.lorenz@onet.pl,089693538,Warszawa,36-922,2026-08-06,Google Ads,True,1983-07-27
1669,Tymon,Gierat, tymon.gierat@gmail.com ,088571682,Białystok,52-457,2025-05-11,Organic,False,1989-09-20
1670,Inga,Zębik,inga.zębik@gmail.com,+48 438 659 592,Warszawa,80-668,2024-10-14,Meta Ads,False,1979-01-11
1671,Mieszko,Wielgo,mieszko.wielgo@gmail.com,615 506 031,Bydgoszcz,84-415,2026-03-17,Referral,False,1996-09-09
1672,Emil,Łyskawa,emil.łyskawa@onet.pl,071 408 075,Kraków,05-551,2025-11-23,Newsletter,False,1973-04-28
1673,Hubert,Mazek,hubert.mazek@gmail.com,+48 086 990 078,Zielona Góra,70-291,2024-12-06,Influencer,False,1966-12-03
1674,Apolonia,Zaborek,apolonia.zaborek@o2.pl,+48 583 182 588,Kraków,40-534,2025-08-11,Google Ads,False,1973-08-26
1675,Damian,Karpeta,damian.karpeta@o2.pl,+48 223 538 152,Warszawa,04-912,2026-01-27,Newsletter,True,1997-10-25
1676,Tola,Bekus,tola.bekus@gmail.com,942614256,częstochowa,31-853,2026-02-28,Newsletter,False,1996-08-16
1677,Kaja,Soroko,kaja.soroko@wp.pl,104756628,Gdynia,15-750,2025-08-20,Meta Ads,False,1958-10-09
1678,Mariusz,Kuliberda,mariusz.kuliberda@wp.pl,+48 372 285 119,Kraków,81-520,2025-03-01,Organic,False,1974-05-20
1679,Franciszek,Golisz,franciszek.golisz@gmail.com,380-922-763,Warszawa,84-964,2026-07-20,Meta Ads,False,1962-03-17
1680,Radosław,Kaczmarkiewicz,radosław.kaczmarkiewicz@o2.pl,287 036 173,Gdańs,95-006,2025-12-20,Newsletter,False,1979-08-12
1681,Marek,Nyc,marek.nyc@wp.pl,163-693-246,Wroocław,96-596,2025-06-16,Meta Ads,False,1985-07-28
1682,Ewelina,Usarek,ewelina.usarek@wp.pl,280624669,Elbląg,77-240,2025-02-02,Influencer,False,1974-03-01
1683,Ryszard,Pokusa,ryszard.pokusa@gmail.com,+48 665 881 610,Katowice,92-587,2026-01-07,Referral,False,1991-03-27
1684,Albert,Rosołek,albert.rosołek@interia.pl,+48 543 473 343,Lublin,95-254,2025-01-24,Google Ads,False,1961-03-04
1685,Eliza,Tolak,eliza.tolak@wp.pl,485-100-326,Wrocław,25-843,2024-12-15,Newsletter,False,1996-11-09
1686,Agnieszka,Karalus,agnieszka.karalus@wp.pl,520 863 063,Warszawa,19-729,2025-09-30,Google Ads,False,1978-02-26
1687,Klara,Chachuła,klara.chachuła@wp.pl,154863515,Warszawa,12-064,2025-03-30,Newsletter,True,1978-02-11
1688,Adrian,Teodorowicz,adrian.teodorowicz@o2.pl,940 587 364,Warszawa,28-457,2025-11-18,Newsletter,False,1959-09-25
1689,Anna Maria,Kościk,anna maria.kościk@wp.pl,+48 026 522 693,Częstochowa,76-573,2024-11-18,Organic,True,1983-02-06
1690,Ewa,Miąsik,ewa.miąsik@gmail.com,,Piła,34-599,2025-11-21,Google Ads,True,1982-01-12
1691,Kaja,Wawrzyńczyk,kaja.wawrzyńczyk@onet.pl,,Warszawa,89-954,2025-03-26,Organic,False,2005-10-30
1692,Urszula,Smolorz,urszula.smolorz@gmail.com,+48 945 380 152,Wrocław,21-148,2024-09-07,Meta Ads,False,1982-05-27
1693,Ada,Niedbał,ada.niedbał@onet.pl,312725113,Elbląg,59-133,2024-11-12,Google Ads,False,2006-11-26
1694,Ida,Ciuruś,ida.ciuruś@gmail.com,+48 847 392 182,Warszawa,68-121,2026-06-04,Organic,True,1992-05-27
1695,Agnieszka,Wojtczuk,agnieszka.wojtczuk@gmail.com,906 422 224,Warszawa,05-765,2026-05-24,Google Ads,False,1963-11-28
1696,Melania,Rudowicz,melania.rudowicz@gmail.com,041864830,Kraków,16-617,2025-01-24,Meta Ads,False,2000-10-08
1697,Kamil,Łapacz,kamil.łapacz@wp.pl,350 773 336,Warszawa,48-586,2026-02-11,Google Ads,False,1970-12-11
1698,Angelika,Faruga,angelika.faruga@gmail.com,,Kraków,16-381,2025-11-17,Newsletter,True,1971-10-04
1699,Mariusz,Kojder,mariusz.kojder@o2.pl,+48 503 599 239,Gdańsk,38-498,2026-07-18,Meta Ads,False,1957-01-28
1700,Julian,Garczarek,julian.garczarek@wp.pl,545 350 337,Kraków,76-432,2025-05-30,Organic,True,1958-03-04
1701,Norbert,Golonko,norbert.golonko@onet.pl,352-349-043,Rzeszów,37-221,2025-12-12,Google Ads,False,1965-04-19
1702,Marika,Borczyk,marika.borczyk@o2.pl,535-877-111,kielce,16-561,2024-10-08,Influencer,True,1974-01-27
1703,Aleksander,Grycz,aleksander.grycz@gmail.com,487-273-068,Warszawa,62-587,2025-05-02,Meta Ads,False,1972-01-04
1704,Aniela,Gładka,aniela.gładka@gmail.com,569 727 123,Warszawa,44-801,2026-07-05,Meta Ads,False,1975-08-05
1705,Adrian,Stupak,adrian.stupak@gmail.com,700 156 562,Warszawa,18-517,2025-10-27,Organic,False,1989-04-30
1706,Aniela,Małż,aniela.małż@gmail.com,+48 336 445 862,Łódź,58-153,2025-03-29,Referral,False,2001-07-06
1707,Arkadiusz,Strzyż,arkadiusz.strzyż@wp.pl,202 504 538,Radom,80-681,2024-11-07,Meta Ads,False,1988-08-24
1708,Tobiasz,Warchał,tobiasz.warchał@gmail.com,+48 449 745 286,Poznań,51-348,2025-12-07,Organic,False,1984-04-08
1709,Sara,Łupina,sara.łupina@onet.pl,121111525,Kraków,36-662,2025-11-11,Meta Ads,False,1960-04-14
1710,Leon,Misior,leon.misior@gmail.com,,łódź,04-586,2025-05-30,Meta Ads,True,1988-12-28
1711,Fabian,Zubowicz,fabian.zubowicz@gmail.com,+48 658 552 860,Kraków,83-127,2026-07-20,Influencer,True,1989-09-21
1712,Karol,Hennig,karol.hennig@wp.pl,138-792-746,Zielona Góra,80-555,2024-09-29,Newsletter,True,1986-03-03
1713,Mikołaj,Behrendt, mikołaj.behrendt@interia.pl ,,Łódź,67-194,2025-03-18,Google Ads,False,1995-05-18
1714,Nela,Kubieniec,nela.kubieniec@wp.pl,526 277 162,Warszawa,03-124,2026-06-13,Google Ads,True,1990-06-26
1715,Ewelina,Skotarczak,ewelina.skotarczak@interia.pl,849-901-863,Opole,03-282,2025-03-04,Referral,False,1997-04-17
1716,Andrzej,Dąbkiewicz,andrzej.dąbkiewicz@gmail.com,304-446-065,Gdańsk,91-860,2025-02-19,Google Ads,False,2002-08-23
1717,Sara,Goś,sara.goś@gmail.com,127 791 427,Warszawa,69-622,2025-09-03,Google Ads,False,1972-07-30
1718,Julianna,Hermanowicz,julianna.hermanowicz@gmail.com,892018270,Wrocław,63-883,2026-03-14,Organic,True,2005-02-02
1719,Cyprian,Pawliczak,cyprian.pawliczak@o2.pl,+48 290 913 772,Warszawa,24-425,2024-11-02,Google Ads,False,1956-11-13
1720,Liwia,Sularz,liwia.sularz@onet.pl,568097400,Olsztyn,49-264,2026-06-10,Google Ads,False,1960-06-02
1721,Oskar,Ćwirko,oskar.ćwirko@gmail.com,917476020,Warszawa,22-293,2026-03-02,Google Ads,True,1963-03-25
1722,Juliusz,Ulrych,juliuszulrych@onet.pl,,Kraków,12-158,2024-12-28,Google Ads,False,1971-11-09
1723,Kalina,Chwedczuk,KALINA.CHWEDCZUK@GMAIL.COM,235-433-049,Kraków,22-061,2025-12-09,Organic,True,1988-02-29
1724,Arkadiusz,Bączkiewicz,arkadiusz.bączkiewicz@gmail.com,179-460-751,Warszawa,04-731,2025-05-23,Google Ads,True,1958-09-11
1725,Tobiasz,Hajda,tobiasz.hajda@gmail.com,+48 620 189 026,Olsztyn,41-146,2025-05-07,Meta Ads,False,1977-06-22
1726,Kazimierz,Ryczko,kazimierz.ryczko@wp.pl,101759371,Warszawa,49-965,2026-03-26,Meta Ads,False,1999-06-20
1727,Ignacy,Wesoły,ignacy.wesoły@onet.pl,984009762,Gdynia,26-246,2026-07-04,Referral,False,1995-06-17
1728,Julianna,Gumieniak,juliannagumieniak@interia.pl,517 691 717,Wrocław,64-521,2024-11-29,Google Ads,False,1995-06-22
1729,Ernest,Kandziora,ernest.kandziora@onet.pl,+48 682 178 146,Poznań,35-063,2025-06-14,Newsletter,False,1972-06-19
1730,Bianka,Kubrak,bianka.kubrak@wp.pl,,Bydgoszcz,09-496,2025-08-16,Organic,False,1957-02-15
1731,Jerzy,Garbaciak,jerzy.garbaciak@o2.pl,045 820 623,Łódź,03-276,2025-05-12,Organic,False,1984-12-17
1732,Julianna,Rajch,julianna.rajch@wp.pl,407-604-918,Warszawa,13-253,2025-04-13,Newsletter,False,1996-01-13
1733,Hubert,Wlaźlak,hubert.wlaźlak@gmail.com,894109502,Lublin,73-417,2024-10-21,Influencer,False,1979-03-26
1734,Nela,Kopciuch,nela.kopciuch@gmail.com,+48 474 828 590,Opole,19-383,2025-12-16,Google Ads,True,1984-03-28
1735,Alan,Fronia, alan.fronia@gmail.com ,396024636,Poznań,32-551,2025-06-12,Google Ads,False,2006-01-31
1736,Dagmara,Żelazek,dagmara.żelazek@gmail.com,782433657,Poznań,06-002,2024-12-04,Referral,False,1998-08-31
1737,Aleks,Bisaga,aleks.bisaga@onet.pl,824201942,Warszawa,22-001,2026-03-14,Google Ads,False,1958-10-13
1738,Karina,Leszczuk,karina.leszczuk@onet.pl,283 871 839,Warszawa,77-257,2026-03-02,Influencer,False,2000-02-02
1739,Fryderyk,Wojtaszczyk,FRYDERYK.WOJTASZCZYK@GMAIL.COM,245-433-987,Lublin,81-218,2025-08-08,Meta Ads,False,1986-08-11
1740,Apolonia,Hornik,apolonia.hornik@gmail.com,,Gorzów Wielkopolski,06-166,2025-03-05,Meta Ads,False,1994-10-09
1741,Sylwia,Miśko,sylwia.miśko@gmail.com,+48 456 537 571,Łódź,39-092,2025-11-16,Google Ads,True,1976-07-18
1742,Marcel,Borzych,MARCEL.BORZYCH@O2.PL,+48 778 746 114,Wrocław,18-743,2025-03-11,Meta Ads,False,1985-02-01
1743,Konstanty,Majzner,konstanty.majzner@gmail.com,+48 847 597 535,Warszzawa,56-216,2025-01-20,Organic,False,1987-12-13
1744,Alex,Związek,alex.związek@onet.pl,389-515-547,Kraków,88-969,2026-01-23,Meta Ads,False,1973-10-03
1745,Robert,Żołądkiewicz,robert.żołądkiewicz@gmail.com,,Radom,91-464,2024-10-21,Meta Ads,True,1970-01-24
1746,Kazimierz,Larysz,KAZIMIERZ.LARYSZ@GMAIL.COM,,Katowice,27-471,2024-11-16,Google Ads,False,2006-06-04
1747,Kornel,Oleszko,kornel.oleszko@o2.pl,+48 388 565 137,Leszno,89-137,2024-09-19,Meta Ads,False,1989-11-09
1748,Jakub,Heleniak,jakub.heleniak@gmail.com,632 368 518,Poznań,61-005,2024-11-13,Newsletter,False,2003-05-17
1749,Tymoteusz,Trzyna,tymoteusz.trzyna@gmail.com,591779158,Leszno,72-917,2024-10-01,Organic,True,1992-07-05
1750,Marika,Irla,marika.irla@gmail.com,765 900 762,Radom,51-552,2026-08-06,Meta Ads,True,1959-11-23
1751,Igor,Głuszko,igor.głuszko@gmail.com,220-275-167,Suwałki,04-914,2025-03-15,Google Ads,True,1999-09-12
1752,Sara,Kretek,sara.kretek@gmail.com,807-054-830,Warszawa,16-362,2024-11-16,Newsletter,False,2007-02-11
1753,Albert,Broniarek,ALBERT.BRONIAREK@ONET.PL,+48 290 122 970,Szczecin,77-367,2025-01-11,Google Ads,False,1976-02-04
1754,Mateusz,Tomaszczyk,mateusz.tomaszczyk@o2.pl,+48 769 223 341,Warszawa,60-380,2026-06-16,Meta Ads,True,2005-03-20
1755,Sara,Sroga,sara.sroga@gmail.com,042 030 707,Szczecin,29-761,2025-09-26,Meta Ads,False,1956-08-22
1756,Konstanty,Kornek,konstanty.kornek@gmail.com,415 694 430,Leszno,91-367,2025-05-25,Meta Ads,False,1965-09-29
1757,Emil,Pietrewicz,emil.pietrewicz@gmail.com,016 187 643,Warszawa,92-227,2026-05-12,Google Ads,True,1968-01-04
1758,Anastazja,Sip,anastazja.sip@interia.pl,223-659-563,Gdańsk,05-288,2025-05-10,Newsletter,False,1981-09-18
1759,Nikodem,Pych, nikodem.pych@onet.pl ,,Kraków,26-841,2025-04-21,Organic,False,1989-06-07
1760,Kamil,Dietrich,kamil.dietrich@o2.pl,225 918 483,Elbląg,36-583,2024-12-25,Meta Ads,True,1982-02-10
1761,Alan,Zaborek,alan.zaborek@wp.pl,823-288-069,Warszawa,25-676,2025-05-01,Google Ads,False,1994-10-02
1762,Sylwia,Nikel,sylwia.nikel@wp.pl,675 654 182,Konin,09-603,2025-03-26,Organic,True,1962-05-23
1763,Wiktor,Jonczyk,wiktor.jonczyk@wp.pl,+48 753 484 043,Gdańsk,34-956,2025-12-17,Influencer,False,1985-10-19
1764,Olaf,Tyma, olaf.tyma@gmail.com ,+48 061 487 436,Warszawa,67-747,2025-03-24,Organic,False,1997-01-20
1765,Eryk,Dytrych,eryk.dytrych@wp.pl,+48 901 356 124,Częstochowa,87-024,2025-10-15,Meta Ads,False,2008-03-03
1766,Ewelina,Pasich,ewelina.pasich@gmail.com,541431995,Radom,207231,2024-10-10,Organic,False,1985-04-13
1767,Agnieszka,Borczyk,agnieszka.borczyk@gmail.com,+48 989 583 479,Warszawa,55-657,2024-12-16,Newsletter,False,1991-04-09
1768,Mikołaj,Choina,mikołaj.choina@o2.pl,273-835-181,Konin,42-443,2025-06-12,Meta Ads,True,2000-05-06
1769,Kalina,Buszka,kalina.buszka@onet.pl,+48 324 380 563,Kraków,16-697,2026-06-23,Organic,True,1983-01-24
1770,Anastazja,Paprotny,anastazja.paprotny@wp.pl,+48 510 293 388,Gdynia,67-778,2025-05-17,Influencer,False,1957-11-24
1771,Artur,Kałek,artur.kałek@wp.pl,689 335 804,Łódź,36-941,2025-12-28,Organic,False,1977-11-09
1772,Adrianna,Klatka,adrianna.klatka@gmail.com,701 926 870,Białystok,01-402,2025-02-07,Newsletter,False,1965-11-28
1773,Maksymilian,Boguś, maksymilian.boguś@gmail.com ,805 248 092,Olsztyn,74-828,2024-11-07,Newsletter,False,1956-12-09
1774,Artur,Tuzimek,artur.tuzimek@gmail.com,796332905,Radom,55-981,2024-10-17,Meta Ads,False,1959-07-17
1775,Witold,Kubisz,witold.kubisz@gmail.com,096-685-072,Warszawa,22-338,2025-03-01,Google Ads,False,1972-01-25
1776,Patryk,Faryna,patryk.faryna@gmail.com,+48 192 366 657,Kraków,62-443,2024-11-20,Google Ads,False,1998-06-04
1777,Tola,Skomra,tolaskomra@o2.pl,244 950 835,Rzeszów,080807,2024-12-11,Newsletter,True,1973-04-24
1778,Iwo,Kalarus,iwo.kalarus@gmail.com,,Katowice,14-485,2026-02-07,Google Ads,True,1968-03-24
1779,Cyprian,Ogrodowicz,cyprian.ogrodowicz@gmail.com,797969586,Olsztyn,07-842,2024-09-20,Organic,True,1973-04-10
1780,Marek,Kupidura,marek.kupidura@gmail.com,+48 390 471 288,Białystok,77-635,2025-10-26,Google Ads,True,1978-11-02
1781,Patryk,Mętel,patryk.mętel@wp.pl,005-703-746,Opole,58-593,2025-05-30,Google Ads,False,1962-03-18
1782,Stanisław,Kuciel,stanisław.kuciel@wp.pl,125-076-593,Gdańs,49-321,2025-09-20,Influencer,False,2002-10-09
1783,Wiktor,Bruś,wiktor.bruś@gmail.com,200974633,Szczeci,17-064,2025-10-31,Organic,True,2004-04-23
1784,Sara,Bakun,sara.bakun@gmail.com,369000177,Kraków,00000,2025-03-09,Organic,False,1988-10-13
1785,Wiktor,Dziedzina,wiktor.dziedzina@onet.pl,776 651 856,Wrocław,87-058,2025-03-23,Organic,False,1985-03-27
1786,Gustaw,Pazoła,gustaw.pazoła@gmail.com,119779509,Poznań,49-412,2026-01-04,Google Ads,True,1960-09-03
1787,Klara,Starzak,klara.starzak@gmail.com,183 917 043,Łódź,77-807,2026-05-03,Meta Ads,True,1990-07-24
1788,Mateusz,Fal,mateusz.fal@onet.pl,+48 980 012 904,Białystok,50-476,2024-12-13,Newsletter,False,1997-09-27
1789,Oskar,Boba,oskar.boba@gmail.com,793323318,Łódź,84-961,2024-11-20,Newsletter,True,1991-05-31
1790,Szymon,Karnas,szymon.karnas@wp.pl,563607991,Kraków,67-337,2026-05-05,Google Ads,False,1986-10-01
1791,Dominik,Jędrusiak,dominik.jędrusiak@gmail.com,+48 449 109 599,Zielona Góra,02-610,2025-04-24,Referral,False,1993-05-26
1792,Tola,Graboń,tola.graboń@gmail.com,577 142 314,Gdańsk,25-927,2025-10-25,Organic,False,1985-12-22
1793,Apolonia,Cybul,apolonia.cybul@onet.pl,601 099 376,Zielona Góra,46-432,2025-04-10,Newsletter,False,1981-02-09
1794,Sara,Lisik,sara.lisik@wp.pl,229813001,Zielona Góra,00000,2024-11-03,Google Ads,False,1997-11-02
1795,Stanisław,Szymańczyk,stanisław.szymańczyk@gmail.com,+48 658 083 911,Poznań,475394,2025-11-19,Referral,False,1978-09-11
1796,Maurycy,Witoń,maurycy.witoń@onet.pl,+48 563 038 676,Toruń,75-907,2025-09-23,Google Ads,True,1984-04-11
1797,Tymon,Chaber,tymon.chaber@gmail.com,,Białystok,61-317,2024-12-26,Organic,False,1987-07-28
1798,Aleks,Bany,aleks.bany@onet.pl,,Warszawa,02-531,2025-07-31,Meta Ads,False,1986-09-04
1799,Tymon,Żbik,tymon.żbik@onet.pl,469-444-198,Lublin,31-520,2026-03-04,Google Ads,False,1999-01-05
1800,Melania,Sarota,melania.sarota@gmail.com,116 950 414,Kielce,07-433,2025-11-26,Organic,False,1973-10-25
1801,Ksawery,Działa,ksawery.działa@onet.pl,+48 202 648 506,Wrocław,26-805,2024-11-27,Organic,False,1959-03-22
1802,Rafał,Grund,rafał.grund@gmail.com,+48 787 613 262,Olsztyn,61-712,2025-10-10,Organic,False,1992-04-06
1803,Roksana,Kryk,roksana.kryk@gmail.com,457-762-424,Kielce,89-340,2025-12-29,Meta Ads,False,2000-10-02
1804,Sylwia,Gajowiak,sylwia.gajowiak@o2.pl,585-348-123,Łódź,79-307,2026-03-15,Newsletter,False,1977-10-14
1805,Miłosz,Wyrobek,miłosz.wyrobek@o2.pl,868639004,Kielce,59-898,2025-11-05,Organic,True,1997-06-03
1806,Maciej,Drobniak,maciej.drobniak@o2.pl,553-623-366,Gdańsk,29-943,2024-11-16,Google Ads,False,1955-10-16
1807,Artur,Kurz,artur.kurz@wp.pl,497 723 511,Gdańsk,30-478,2025-12-01,Google Ads,False,1988-08-30
1808,Tadeusz,Mikiciuk,TADEUSZ.MIKICIUK@GMAIL.COM,+48 798 124 049,Katowice,997379,2025-12-07,Meta Ads,True,2006-01-31
1809,Kornel,Zawartka,kornel.zawartka@gmail.com,917-995-232,Warszawwa,95-385,2024-09-04,Referral,True,1966-06-23
1810,Daniel,Sobolak,daniel.sobolak@onet.pl,+48 340 071 903,Warszawa,01-372,2025-06-16,Newsletter,False,1956-02-13
